date,1. open,2. high,3. low,4. close,5. volume
2019-07-22 10:49:00,205.97,206.01,205.9,205.98,42120.0
2019-07-22 10:50:00,205.99,206.1,205.98,206.06,62826.0
2019-07-22 10:51:00,206.055,206.06,205.98,205.985,32483.0
2019-07-22 10:52:00,205.99,206.06,205.98,206.0,34906.0
2019-07-22 10:53:00,205.995,205.995,205.9,205.91,50438.0
2019-07-22 10:54:00,205.89,206.0,205.85,205.99,43007.0
2019-07-22 10:55:00,205.98,206.03,205.92,205.93,34807.0
2019-07-22 10:56:00,205.94,206.03,205.94,206.03,20921.0
2019-07-22 10:57:00,206.03,206.08,206.02,206.065,37260.0
2019-07-22 10:58:00,206.07,206.14,206.065,206.0725,120437.0
2019-07-22 10:59:00,206.075,206.2,206.02,206.2,69890.0
2019-07-22 11:00:00,206.2,206.285,206.17,206.2,105178.0
2019-07-22 11:01:00,206.205,206.27,206.1725,206.235,30463.0
2019-07-22 11:02:00,206.24,206.38,206.13,206.14,125849.0
2019-07-22 11:03:00,206.143,206.2,206.07,206.08,53473.0
2019-07-22 11:04:00,206.08,206.1,205.98,206.08,58978.0
2019-07-22 11:05:00,206.09,206.12,205.98,206.03,28693.0
2019-07-22 11:06:00,206.0308,206.13,206.02,206.1097,34683.0
2019-07-22 11:07:00,206.11,206.31,206.105,206.27,62948.0
2019-07-22 11:08:00,206.27,206.29,206.16,206.215,47333.0
2019-07-22 11:09:00,206.22,206.23,206.15,206.22,36441.0
2019-07-22 11:10:00,206.21,206.24,206.13,206.22,67969.0
2019-07-22 11:11:00,206.2121,206.26,206.1886,206.25,22266.0
2019-07-22 11:12:00,206.25,206.25,206.13,206.19,34424.0
2019-07-22 11:13:00,206.185,206.23,206.16,206.1838,15348.0
2019-07-22 11:14:00,206.18,206.2601,206.15,206.21,36617.0
2019-07-22 11:15:00,206.21,206.25,206.18,206.207,27043.0
2019-07-22 11:16:00,206.22,206.225,206.06,206.0999,54383.0
2019-07-22 11:17:00,206.1017,206.1017,206.05,206.09,27157.0
2019-07-22 11:18:00,206.0951,206.0951,206.01,206.0223,31342.0
2019-07-22 11:19:00,206.01,206.025,205.84,205.98,65727.0
2019-07-22 11:20:00,205.98,206.05,205.98,206.03,9652.0
2019-07-22 11:22:00,206.0,206.04,205.975,205.98,85311.0
2019-07-22 11:23:00,205.98,206.04,205.93,205.97,50452.0
2019-07-22 11:24:00,205.98,205.98,205.88,205.98,35578.0
2019-07-22 11:25:00,205.98,206.03,205.96,206.02,23207.0
2019-07-22 11:26:00,206.01,206.05,205.97,206.05,34340.0
2019-07-22 11:27:00,206.04,206.1,206.005,206.075,47648.0
2019-07-22 11:28:00,206.08,206.1,206.02,206.04,25660.0
2019-07-22 11:29:00,206.04,206.08,205.96,206.06,24476.0
2019-07-22 11:30:00,206.0673,206.08,205.98,205.98,34517.0
2019-07-22 11:31:00,205.97,206.1,205.96,206.085,35526.0
2019-07-22 11:32:00,206.09,206.13,206.03,206.095,49723.0
2019-07-22 11:33:00,206.095,206.11,205.98,206.03,22506.0
2019-07-22 11:34:00,206.03,206.03,205.9,205.92,28751.0
2019-07-22 11:35:00,205.915,205.93,205.89,205.8997,18058.0
2019-07-22 11:36:00,205.89,206.02,205.89,205.96,32765.0
2019-07-22 11:37:00,205.96,206.07,205.91,206.07,23020.0
2019-07-22 11:38:00,206.0787,206.11,206.06,206.0906,36941.0
2019-07-22 11:39:00,206.091,206.22,206.07,206.21,50643.0
2019-07-22 11:40:00,206.2042,206.22,206.13,206.13,34201.0
2019-07-22 11:41:00,206.13,206.19,206.07,206.1012,29719.0
2019-07-22 11:42:00,206.1,206.13,206.06,206.12,23790.0
2019-07-22 11:43:00,206.11,206.12,206.0,206.08,33803.0
2019-07-22 11:44:00,206.08,206.09,206.01,206.01,30081.0
2019-07-22 11:45:00,206.02,206.035,205.98,206.0,18781.0
2019-07-22 11:46:00,206.0,206.02,205.98,206.02,24707.0
2019-07-22 11:48:00,206.035,206.04,206.0,206.0301,43423.0
2019-07-22 11:49:00,206.03,206.08,206.0184,206.08,28292.0
2019-07-22 11:50:00,206.1,206.16,206.081,206.115,45700.0
2019-07-22 11:51:00,206.13,206.135,206.01,206.03,46908.0
2019-07-22 11:52:00,206.03,206.0577,205.99,206.04,27617.0
2019-07-22 11:53:00,206.03,206.05,205.98,206.03,39958.0
2019-07-22 11:54:00,206.03,206.19,206.03,206.19,30501.0
2019-07-22 11:55:00,206.19,206.21,206.17,206.17,51675.0
2019-07-22 11:56:00,206.18,206.22,206.175,206.2,20452.0
2019-07-22 11:57:00,206.2,206.22,206.17,206.175,30693.0
2019-07-22 11:58:00,206.1831,206.205,206.162,206.18,24609.0
2019-07-22 11:59:00,206.17,206.205,206.17,206.205,12663.0
2019-07-22 12:00:00,206.205,206.28,206.1809,206.26,38129.0
2019-07-22 12:01:00,206.26,206.32,206.245,206.2729,47141.0
2019-07-22 12:02:00,206.2737,206.2924,206.23,206.24,19270.0
2019-07-22 12:03:00,206.23,206.245,206.14,206.17,26489.0
2019-07-22 12:04:00,206.15,206.165,206.035,206.07,49309.0
2019-07-22 12:05:00,206.07,206.1329,206.06,206.12,18317.0
2019-07-22 12:06:00,206.115,206.16,206.08,206.1401,21074.0
2019-07-22 12:07:00,206.141,206.16,206.09,206.1,12723.0
2019-07-22 12:08:00,206.1065,206.11,206.05,206.0768,27866.0
2019-07-22 12:09:00,206.0674,206.09,206.01,206.02,27939.0
2019-07-22 12:10:00,206.0235,206.11,206.01,206.11,23804.0
2019-07-22 12:11:00,206.105,206.105,206.06,206.095,20401.0
2019-07-22 12:12:00,206.11,206.13,206.08,206.11,420877.0
2019-07-22 12:13:00,206.1,206.12,206.02,206.04,15383.0
2019-07-22 12:14:00,206.045,206.0627,206.02,206.06,25523.0
2019-07-22 12:15:00,206.07,206.1,206.06,206.08,10033.0
2019-07-22 12:16:00,206.07,206.09,206.05,206.06,26734.0
2019-07-22 12:17:00,206.06,206.16,206.05,206.16,19093.0
2019-07-22 12:18:00,206.155,206.2,206.11,206.2,29320.0
2019-07-22 12:19:00,206.2083,206.33,206.2083,206.33,34057.0
2019-07-22 12:20:00,206.33,206.44,206.33,206.36,107863.0
2019-07-22 12:21:00,206.36,206.41,206.3,206.3801,35789.0
2019-07-22 12:22:00,206.39,206.391,206.35,206.37,18865.0
2019-07-22 12:23:00,206.37,206.4,206.35,206.39,19831.0
2019-07-22 12:24:00,206.3832,206.39,206.37,206.39,11972.0
2019-07-22 12:25:00,206.39,206.4,206.3,206.33,38314.0
2019-07-22 12:26:00,206.32,206.34,206.3,206.33,31845.0
2019-07-22 12:27:00,206.33,206.36,206.27,206.3458,32086.0
2019-07-22 12:28:00,206.34,206.34,206.3,206.32,21667.0
2019-07-22 12:29:00,206.305,206.32,206.2277,206.27,36494.0
2019-07-22 12:30:00,206.28,206.28,206.225,206.26,29382.0
2019-07-22 12:31:00,206.27,206.3065,206.21,206.2675,22357.0
2019-07-22 12:32:00,206.265,206.265,206.18,206.19,31284.0
2019-07-22 12:33:00,206.18,206.2,206.15,206.15,24099.0
2019-07-22 12:34:00,206.155,206.16,206.07,206.0985,26946.0
2019-07-22 12:35:00,206.09,206.14,206.0743,206.13,17152.0
2019-07-22 12:36:00,206.12,206.17,206.1,206.1599,26966.0
2019-07-22 12:37:00,206.17,206.249,206.13,206.14,33279.0
2019-07-22 12:38:00,206.145,206.2498,206.14,206.24,20383.0
2019-07-22 12:39:00,206.2306,206.31,206.2,206.29,33874.0
2019-07-22 12:40:00,206.284,206.3,206.22,206.22,27971.0
2019-07-22 12:41:00,206.22,206.23,206.1764,206.22,9949.0
2019-07-22 12:42:00,206.23,206.24,206.1,206.13,24553.0
2019-07-22 12:43:00,206.121,206.125,206.1,206.11,12699.0
2019-07-22 12:44:00,206.105,206.16,206.0984,206.16,14973.0
2019-07-22 12:45:00,206.15,206.22,206.15,206.17,26004.0
2019-07-22 12:46:00,206.17,206.1787,206.13,206.1427,17847.0
2019-07-22 12:47:00,206.155,206.2085,206.155,206.2,15943.0
2019-07-22 12:48:00,206.19,206.19,206.1,206.12,23553.0
2019-07-22 12:49:00,206.12,206.13,206.1085,206.1162,6664.0
2019-07-22 12:50:00,206.12,206.14,206.08,206.09,10220.0
2019-07-22 12:51:00,206.1,206.1201,206.09,206.1125,19133.0
2019-07-22 12:52:00,206.09,206.11,206.05,206.11,18840.0
2019-07-22 12:53:00,206.11,206.16,206.11,206.134,25882.0
2019-07-22 12:54:00,206.13,206.17,206.117,206.15,13036.0
2019-07-22 12:55:00,206.155,206.165,206.12,206.13,15559.0
2019-07-22 12:56:00,206.13,206.13,206.05,206.09,20208.0
2019-07-22 12:57:00,206.11,206.13,206.1,206.105,12515.0
2019-07-22 12:58:00,206.1,206.11,206.03,206.06,35698.0
2019-07-22 12:59:00,206.06,206.19,206.06,206.18,68585.0
2019-07-22 13:00:00,206.19,206.2,206.1281,206.185,33683.0
2019-07-22 13:01:00,206.185,206.201,206.05,206.05,23719.0
2019-07-22 13:02:00,206.045,206.0658,206.04,206.055,17560.0
2019-07-22 13:03:00,206.055,206.1,205.99,206.01,79023.0
2019-07-22 13:04:00,206.01,206.01,205.91,205.965,71674.0
2019-07-22 13:05:00,205.9615,205.975,205.94,205.95,32755.0
2019-07-22 13:06:00,205.945,205.945,205.87,205.91,22880.0
2019-07-22 13:07:00,205.92,205.93,205.885,205.9069,30251.0
2019-07-22 13:08:00,205.9,205.97,205.9,205.94,89313.0
2019-07-22 13:09:00,205.9375,205.94,205.911,205.92,14277.0
2019-07-22 13:10:00,205.9115,205.935,205.9,205.92,11670.0
2019-07-22 13:11:00,205.9199,205.96,205.91,205.9464,33680.0
2019-07-22 13:12:00,205.95,205.99,205.94,205.97,26927.0
2019-07-22 13:13:00,205.98,205.98,205.9373,205.9373,9346.0
2019-07-22 13:14:00,205.94,205.98,205.94,205.98,21940.0
2019-07-22 13:15:00,205.97,206.018,205.96,205.993,39801.0
2019-07-22 13:16:00,206.0,206.02,205.97,205.99,17491.0
2019-07-22 13:17:00,205.99,206.01,205.97,205.9851,11552.0
2019-07-22 13:18:00,205.98,205.99,205.97,205.985,7597.0
2019-07-22 13:19:00,205.98,205.99,205.97,205.975,9707.0
2019-07-22 13:20:00,205.971,206.01,205.97,206.01,9595.0
2019-07-22 13:21:00,206.02,206.025,205.96,206.02,26993.0
2019-07-22 13:22:00,206.035,206.05,206.01,206.038,15422.0
2019-07-22 13:23:00,206.0369,206.04,205.99,206.015,14253.0
2019-07-22 13:24:00,206.01,206.0392,205.98,205.99,8534.0
2019-07-22 13:25:00,205.995,206.025,205.99,206.02,11370.0
2019-07-22 13:26:00,206.02,206.06,206.01,206.06,14958.0
2019-07-22 13:27:00,206.055,206.055,206.03,206.04,25861.0
2019-07-22 13:28:00,206.04,206.09,206.04,206.09,18776.0
2019-07-22 13:29:00,206.08,206.08,206.02,206.03,21931.0
2019-07-22 13:30:00,206.02,206.03,205.9901,206.028,9060.0
2019-07-22 13:31:00,206.02,206.09,206.01,206.09,29516.0
2019-07-22 13:32:00,206.09,206.1068,206.02,206.09,51599.0
2019-07-22 13:33:00,206.09,206.12,206.06,206.1144,12898.0
2019-07-22 13:34:00,206.11,206.17,206.11,206.17,15370.0
2019-07-22 13:35:00,206.16,206.18,206.13,206.15,19217.0
2019-07-22 13:36:00,206.145,206.17,206.1263,206.17,10637.0
2019-07-22 13:37:00,206.17,206.19,206.14,206.19,22552.0
2019-07-22 13:38:00,206.18,206.23,206.18,206.225,37635.0
2019-07-22 13:39:00,206.23,206.23,206.19,206.19,16305.0
2019-07-22 13:40:00,206.2,206.23,206.2,206.21,14983.0
2019-07-22 13:41:00,206.22,206.23,206.19,206.2,16094.0
2019-07-22 13:42:00,206.19,206.2,206.16,206.18,16411.0
2019-07-22 13:43:00,206.1884,206.25,206.18,206.24,16099.0
2019-07-22 13:44:00,206.2401,206.28,206.215,206.2615,26711.0
2019-07-22 13:45:00,206.26,206.3,206.26,206.28,26540.0
2019-07-22 13:46:00,206.28,206.33,206.2722,206.33,22482.0
2019-07-22 13:47:00,206.34,206.36,206.3,206.305,41448.0
2019-07-22 13:48:00,206.3,206.32,206.27,206.27,14369.0
2019-07-22 13:49:00,206.26,206.2735,206.19,206.25,20782.0
2019-07-22 13:50:00,206.25,206.25,206.19,206.1972,20400.0
2019-07-22 13:51:00,206.19,206.25,206.19,206.19,26972.0
2019-07-22 13:52:00,206.2,206.2,206.15,206.1532,8648.0
2019-07-22 13:53:00,206.1536,206.19,206.1536,206.19,18007.0
2019-07-22 13:54:00,206.19,206.22,206.19,206.22,17129.0
2019-07-22 13:55:00,206.235,206.27,206.19,206.2,38074.0
2019-07-22 13:56:00,206.205,206.225,206.16,206.16,58466.0
2019-07-22 13:57:00,206.17,206.18,206.1281,206.17,19187.0
2019-07-22 13:58:00,206.17,206.21,206.17,206.2027,14092.0
2019-07-22 13:59:00,206.19,206.2087,206.17,206.18,17369.0
2019-07-22 14:00:00,206.19,206.25,206.18,206.25,13719.0
2019-07-22 14:01:00,206.25,206.27,206.22,206.23,13518.0
2019-07-22 14:02:00,206.2313,206.3,206.23,206.3,24974.0
2019-07-22 14:03:00,206.305,206.33,206.3,206.3084,21509.0
2019-07-22 14:04:00,206.305,206.32,206.295,206.305,29583.0
2019-07-22 14:05:00,206.3,206.31,206.24,206.29,24745.0
2019-07-22 14:06:00,206.29,206.39,206.2856,206.36,59850.0
2019-07-22 14:07:00,206.37,206.43,206.361,206.415,47052.0
2019-07-22 14:08:00,206.42,206.435,206.4,206.4294,53550.0
2019-07-22 14:09:00,206.43,206.435,206.37,206.4,27834.0
2019-07-22 14:10:00,206.39,206.39,206.32,206.33,18417.0
2019-07-22 14:11:00,206.345,206.36,206.25,206.275,20647.0
2019-07-22 14:12:00,206.27,206.27,206.205,206.24,15221.0
2019-07-22 14:13:00,206.25,206.28,206.25,206.27,18805.0
2019-07-22 14:14:00,206.27,206.2985,206.265,206.28,11835.0
2019-07-22 14:15:00,206.2801,206.2801,206.22,206.225,18558.0
2019-07-22 14:16:00,206.2265,206.26,206.18,206.25,21869.0
2019-07-22 14:17:00,206.25,206.3001,206.24,206.3001,26931.0
2019-07-22 14:18:00,206.31,206.36,206.29,206.355,24676.0
2019-07-22 14:19:00,206.36,206.36,206.295,206.31,20474.0
2019-07-22 14:20:00,206.32,206.32,206.25,206.25,13177.0
2019-07-22 14:21:00,206.25,206.25,206.18,206.23,18056.0
2019-07-22 14:22:00,206.22,206.26,206.21,206.23,23173.0
2019-07-22 14:23:00,206.24,206.27,206.21,206.23,11621.0
2019-07-22 14:24:00,206.24,206.2901,206.24,206.2901,14273.0
2019-07-22 14:25:00,206.291,206.3052,206.26,206.2648,25362.0
2019-07-22 14:26:00,206.2601,206.28,206.23,206.28,13228.0
2019-07-22 14:27:00,206.28,206.31,206.27,206.295,18939.0
2019-07-22 14:28:00,206.29,206.31,206.29,206.31,16046.0
2019-07-22 14:29:00,206.3,206.308,206.28,206.305,22430.0
2019-07-22 14:30:00,206.31,206.3324,206.295,206.33,21326.0
2019-07-22 14:31:00,206.33,206.3499,206.3215,206.335,13817.0
2019-07-22 14:32:00,206.34,206.3682,206.339,206.35,24262.0
2019-07-22 14:33:00,206.35,206.36,206.25,206.26,50838.0
2019-07-22 14:34:00,206.2668,206.33,206.265,206.33,29116.0
2019-07-22 14:35:00,206.33,206.38,206.29,206.295,16548.0
2019-07-22 14:36:00,206.29,206.32,206.24,206.3127,20569.0
2019-07-22 14:37:00,206.3089,206.325,206.285,206.325,15885.0
2019-07-22 14:38:00,206.32,206.33,206.28,206.305,25740.0
2019-07-22 14:39:00,206.3,206.3185,206.29,206.305,15576.0
2019-07-22 14:40:00,206.3035,206.3065,206.22,206.22,17375.0
2019-07-22 14:41:00,206.24,206.2545,206.23,206.253,15483.0
2019-07-22 14:42:00,206.2433,206.2433,206.2,206.215,18173.0
2019-07-22 14:43:00,206.2144,206.25,206.2,206.25,21273.0
2019-07-22 14:44:00,206.25,206.3,206.24,206.26,13031.0
2019-07-22 14:45:00,206.2573,206.285,206.24,206.26,20478.0
2019-07-22 14:46:00,206.26,206.26,206.1732,206.18,30408.0
2019-07-22 14:47:00,206.17,206.22,206.17,206.2155,22991.0
2019-07-22 14:48:00,206.2185,206.225,206.165,206.175,12381.0
2019-07-22 14:49:00,206.175,206.25,206.1631,206.24,17998.0
2019-07-22 14:50:00,206.23,206.23,206.14,206.19,34437.0
2019-07-22 14:51:00,206.2,206.26,206.2,206.2586,8587.0
2019-07-22 14:52:00,206.2533,206.28,206.2315,206.27,15202.0
2019-07-22 14:53:00,206.27,206.31,206.24,206.3,17664.0
2019-07-22 14:54:00,206.305,206.32,206.29,206.3,27149.0
2019-07-22 14:55:00,206.31,206.38,206.3,206.38,24032.0
2019-07-22 14:56:00,206.38,206.4,206.36,206.375,44024.0
2019-07-22 14:57:00,206.38,206.4,206.37,206.385,43430.0
2019-07-22 14:58:00,206.3844,206.42,206.37,206.42,31291.0
2019-07-22 14:59:00,206.42,206.44,206.41,206.42,43635.0
2019-07-22 15:00:00,206.43,206.5,206.39,206.495,80653.0
2019-07-22 15:01:00,206.49,206.49,206.46,206.48,39362.0
2019-07-22 15:02:00,206.48,206.59,206.475,206.57,157620.0
2019-07-22 15:03:00,206.56,206.75,206.5401,206.6799,160434.0
2019-07-22 15:04:00,206.68,206.87,206.675,206.83,143772.0
2019-07-22 15:05:00,206.85,206.8898,206.8,206.879,56515.0
2019-07-22 15:06:00,206.88,206.95,206.83,206.86,60913.0
2019-07-22 15:07:00,206.87,206.93,206.8356,206.8356,39672.0
2019-07-22 15:08:00,206.8366,206.8446,206.79,206.79,28218.0
2019-07-22 15:09:00,206.7964,206.84,206.75,206.77,56911.0
2019-07-22 15:10:00,206.7757,206.89,206.761,206.885,43769.0
2019-07-22 15:11:00,206.88,206.88,206.77,206.78,27698.0
2019-07-22 15:12:00,206.785,206.7899,206.67,206.685,38338.0
2019-07-22 15:13:00,206.695,206.71,206.66,206.71,38293.0
2019-07-22 15:14:00,206.7077,206.71,206.6567,206.68,51330.0
2019-07-22 15:15:00,206.68,206.7,206.66,206.68,32312.0
2019-07-22 15:16:00,206.68,206.79,206.68,206.79,37903.0
2019-07-22 15:17:00,206.7893,206.84,206.75,206.8,82680.0
2019-07-22 15:18:00,206.8,206.81,206.73,206.745,47442.0
2019-07-22 15:19:00,206.75,206.7547,206.7,206.72,35618.0
2019-07-22 15:20:00,206.72,206.79,206.71,206.78,41595.0
2019-07-22 15:21:00,206.78,206.84,206.76,206.82,26514.0
2019-07-22 15:22:00,206.82,206.82,206.77,206.79,25954.0
2019-07-22 15:23:00,206.79,206.79,206.61,206.61,61858.0
2019-07-22 15:24:00,206.6,206.7342,206.6,206.69,58907.0
2019-07-22 15:25:00,206.6853,206.72,206.67,206.69,25443.0
2019-07-22 15:26:00,206.6974,206.77,206.66,206.73,35709.0
2019-07-22 15:27:00,206.74,206.83,206.71,206.8,51696.0
2019-07-22 15:28:00,206.805,206.84,206.79,206.7987,34144.0
2019-07-22 15:29:00,206.8,206.84,206.755,206.8399,33340.0
2019-07-22 15:30:00,206.8385,206.8769,206.78,206.83,38606.0
2019-07-22 15:31:00,206.83,206.84,206.76,206.8,35420.0
2019-07-22 15:32:00,206.8,206.8,206.63,206.655,43561.0
2019-07-22 15:33:00,206.65,206.76,206.65,206.715,41053.0
2019-07-22 15:34:00,206.71,206.77,206.71,206.75,27244.0
2019-07-22 15:35:00,206.745,206.7465,206.68,206.69,40100.0
2019-07-22 15:36:00,206.68,206.74,206.66,206.72,40072.0
2019-07-22 15:37:00,206.71,206.82,206.7,206.82,37680.0
2019-07-22 15:38:00,206.815,206.85,206.71,206.76,59547.0
2019-07-22 15:39:00,206.76,206.81,206.76,206.805,33231.0
2019-07-22 15:40:00,206.8,206.89,206.8,206.88,40299.0
2019-07-22 15:41:00,206.8823,206.95,206.87,206.95,67603.0
2019-07-22 15:42:00,206.94,206.95,206.87,206.925,102081.0
2019-07-22 15:43:00,206.93,206.95,206.82,206.9,104874.0
2019-07-22 15:44:00,206.89,206.92,206.835,206.91,44823.0
2019-07-22 15:45:00,206.9,206.92,206.8545,206.8545,34634.0
2019-07-22 15:46:00,206.855,206.91,206.83,206.875,69819.0
2019-07-22 15:47:00,206.875,206.93,206.845,206.92,48443.0
2019-07-22 15:48:00,206.92,206.93,206.87,206.88,68718.0
2019-07-22 15:49:00,206.87,206.91,206.83,206.9049,55456.0
2019-07-22 15:50:00,206.91,206.97,206.91,206.93,135848.0
2019-07-22 15:51:00,206.94,206.97,206.93,206.95,61633.0
2019-07-22 15:52:00,206.945,206.99,206.93,206.93,108730.0
2019-07-22 15:53:00,206.935,206.96,206.905,206.95,71446.0
2019-07-22 15:54:00,206.955,206.96,206.9,206.935,65752.0
2019-07-22 15:55:00,206.935,207.0,206.93,206.97,143107.0
2019-07-22 15:56:00,206.97,207.0,206.91,206.965,146601.0
2019-07-22 15:57:00,206.965,207.0,206.92,206.99,65049.0
2019-07-22 15:58:00,206.995,207.01,206.97,207.005,215476.0
2019-07-22 15:59:00,207.01,207.145,207.006,207.14,196426.0
2019-07-22 16:00:00,207.145,207.23,207.11,207.22,398100.0
2019-07-23 09:31:00,208.46,208.79,208.26,208.3201,883466.0
2019-07-23 09:32:00,208.3089,208.4932,208.19,208.2301,176938.0
2019-07-23 09:33:00,208.2599,208.31,207.9,207.9,166084.0
2019-07-23 09:34:00,207.9031,208.1,207.7523,208.03,148324.0
2019-07-23 09:35:00,208.03,208.04,207.7,207.8,111928.0
2019-07-23 09:36:00,207.81,207.915,207.73,207.8,72952.0
2019-07-23 09:37:00,207.78,207.95,207.77,207.95,103554.0
2019-07-23 09:38:00,207.94,208.1,207.85,207.85,114260.0
2019-07-23 09:39:00,207.85,207.86,207.55,207.661,183391.0
2019-07-23 09:40:00,207.655,207.695,207.43,207.6,104749.0
2019-07-23 09:41:00,207.58,207.79,207.485,207.74,68845.0
2019-07-23 09:42:00,207.74,207.88,207.715,207.86,74784.0
2019-07-23 09:43:00,207.85,208.03,207.75,208.0003,87002.0
2019-07-23 09:44:00,208.005,208.23,208.0,208.105,121007.0
2019-07-23 09:45:00,208.12,208.2168,208.0003,208.05,98439.0
2019-07-23 09:46:00,208.06,208.06,207.78,207.824,80266.0
2019-07-23 09:47:00,207.81,207.83,207.52,207.64,96984.0
2019-07-23 09:48:00,207.6311,207.8,207.6,207.7159,61131.0
2019-07-23 09:49:00,207.72,207.94,207.72,207.94,58773.0
2019-07-23 09:50:00,207.91,207.99,207.85,207.8733,41710.0
2019-07-23 09:51:00,207.87,207.99,207.82,207.93,60808.0
2019-07-23 09:52:00,207.93,207.94,207.8,207.8332,48555.0
2019-07-23 09:53:00,207.85,207.85,207.72,207.8185,47883.0
2019-07-23 09:54:00,207.8199,207.84,207.72,207.795,38052.0
2019-07-23 09:55:00,207.79,207.87,207.66,207.85,53981.0
2019-07-23 09:56:00,207.85,207.9689,207.81,207.91,62050.0
2019-07-23 09:57:00,207.89,208.0367,207.86,208.0,69128.0
2019-07-23 09:58:00,207.99,207.995,207.85,207.89,47703.0
2019-07-23 09:59:00,207.9,207.9288,207.8,207.84,26060.0
2019-07-23 10:00:00,207.81,207.9,207.76,207.84,33039.0
2019-07-23 10:01:00,207.84,207.96,207.74,207.96,51945.0
2019-07-23 10:02:00,207.94,207.94,207.84,207.9,54692.0
2019-07-23 10:03:00,207.91,207.92,207.88,207.8864,5538.0
2019-07-23 10:04:00,208.1536,208.19,208.1349,208.17,160816.0
2019-07-23 10:05:00,208.175,208.34,208.17,208.2837,97708.0
2019-07-23 10:06:00,208.29,208.38,208.24,208.37,59087.0
2019-07-23 10:07:00,208.365,208.48,208.36,208.445,72532.0
2019-07-23 10:08:00,208.44,208.48,208.31,208.35,83597.0
2019-07-23 10:09:00,208.355,208.42,208.2431,208.28,43113.0
2019-07-23 10:10:00,208.28,208.28,208.03,208.07,101514.0
2019-07-23 10:11:00,208.07,208.13,207.94,208.02,80737.0
2019-07-23 10:12:00,208.0,208.11,207.97,208.05,50330.0
2019-07-23 10:13:00,208.0599,208.073,207.82,207.88,87208.0
2019-07-23 10:14:00,207.87,207.97,207.83,207.9656,36454.0
2019-07-23 10:15:00,207.98,207.98,207.75,207.79,67408.0
2019-07-23 10:16:00,207.8031,207.84,207.65,207.67,57071.0
2019-07-23 10:17:00,207.68,207.76,207.68,207.75,41384.0
2019-07-23 10:18:00,207.78,207.84,207.724,207.8,37981.0
2019-07-23 10:19:00,207.8,207.81,207.68,207.71,35230.0
2019-07-23 10:20:00,207.71,207.81,207.67,207.78,32153.0
2019-07-23 10:21:00,207.79,207.86,207.6901,207.73,42284.0
2019-07-23 10:22:00,207.73,207.73,207.54,207.57,79523.0
2019-07-23 10:23:00,207.5783,207.85,207.5783,207.7975,67343.0
2019-07-23 10:24:00,207.8,207.85,207.75,207.85,23756.0
2019-07-23 10:25:00,207.83,207.98,207.83,207.96,58310.0
2019-07-23 10:26:00,207.935,208.007,207.8924,208.007,61075.0
2019-07-23 10:27:00,208.01,208.08,207.97,208.06,30204.0
2019-07-23 10:28:00,208.05,208.05,207.9535,208.0,26071.0
2019-07-23 10:29:00,207.99,208.06,207.97,208.04,29681.0
2019-07-23 10:30:00,208.05,208.17,208.05,208.1575,49354.0
2019-07-23 10:31:00,208.1599,208.18,208.021,208.14,49189.0
2019-07-23 10:32:00,208.14,208.16,208.0865,208.14,20471.0
2019-07-23 10:33:00,208.15,208.17,208.09,208.1065,31307.0
2019-07-23 10:34:00,208.1024,208.105,208.01,208.03,27230.0
2019-07-23 10:35:00,208.04,208.12,208.04,208.11,18573.0
2019-07-23 10:36:00,208.11,208.15,208.01,208.09,58238.0
2019-07-23 10:37:00,208.11,208.26,208.1,208.2062,52919.0
2019-07-23 10:38:00,208.21,208.21,208.13,208.13,32802.0
2019-07-23 10:39:00,208.1016,208.14,208.095,208.14,16424.0
2019-07-23 10:40:00,208.14,208.1899,208.13,208.17,17030.0
2019-07-23 10:41:00,208.1855,208.32,208.17,208.29,35940.0
2019-07-23 10:42:00,208.281,208.36,208.275,208.3401,33031.0
2019-07-23 10:43:00,208.35,208.39,208.2716,208.3,29135.0
2019-07-23 10:44:00,208.3,208.34,208.23,208.23,24285.0
2019-07-23 10:45:00,208.2315,208.26,208.22,208.24,19623.0
2019-07-23 10:46:00,208.24,208.2685,208.145,208.2685,57650.0
2019-07-23 10:47:00,208.265,208.3,208.19,208.19,42222.0
2019-07-23 10:48:00,208.191,208.24,208.145,208.24,38173.0
2019-07-23 10:49:00,208.24,208.25,208.1009,208.1104,60419.0
2019-07-23 10:50:00,208.1004,208.11,208.05,208.0688,19284.0
2019-07-23 10:51:00,208.07,208.0754,208.02,208.02,20955.0
2019-07-23 10:52:00,208.03,208.07,207.9399,207.9399,36856.0
2019-07-23 10:53:00,207.93,208.0101,207.93,208.0,19217.0
2019-07-23 10:54:00,208.0,208.06,207.9671,208.01,25110.0
2019-07-23 10:55:00,208.0065,208.0492,207.9764,207.99,26622.0
2019-07-23 10:56:00,208.02,208.06,207.957,207.957,30050.0
2019-07-23 10:57:00,207.96,208.1799,207.95,208.16,31303.0
2019-07-23 10:58:00,208.16,208.22,208.1,208.12,67448.0
2019-07-23 10:59:00,208.1241,208.1241,208.06,208.1,21173.0
2019-07-23 11:00:00,208.08,208.13,208.07,208.12,16151.0
2019-07-23 11:01:00,208.12,208.14,207.97,207.9775,25762.0
2019-07-23 11:02:00,207.98,208.02,207.8605,207.87,57772.0
2019-07-23 11:03:00,207.87,207.87,207.77,207.7904,35250.0
2019-07-23 11:04:00,207.7901,207.87,207.75,207.865,38427.0
